Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",1998,1998,tonnes,1203230,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",1999,1999,tonnes,1275060,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2000,2000,tonnes,1208500,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2001,2001,tonnes,1248740,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2002,2002,tonnes,1260890,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2003,2003,tonnes,1250210,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2004,2004,tonnes,1240950,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2005,2005,tonnes,1191430,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2006,2006,tonnes,1138600,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2007,2007,tonnes,1124020,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2008,2008,tonnes,1054360,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2009,2009,tonnes,1050260,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2010,2010,tonnes,1048032,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2011,2011,tonnes,1027748,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2012,2012,tonnes,923257,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2013,2013,tonnes,1005347,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,568,"Melons, other (inc.cantaloupes)",2014,2014,tonnes,806253,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1961,1961,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1962,1962,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1963,1963,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1964,1964,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1965,1965,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1966,1966,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1967,1967,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1968,1968,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1969,1969,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1970,1970,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1971,1971,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1972,1972,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1973,1973,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1974,1974,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1975,1975,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1976,1976,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1977,1977,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1978,1978,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1979,1979,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1980,1980,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1981,1981,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1982,1982,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1983,1983,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1984,1984,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1985,1985,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1986,1986,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1987,1987,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1988,1988,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1989,1989,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1990,1990,tonnes,,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1991,1991,tonnes,,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1992,1992,tonnes,0,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1993,1993,tonnes,12290,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1994,1994,tonnes,38630,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1995,1995,tonnes,43690,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1996,1996,tonnes,42130,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1997,1997,tonnes,36310,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1998,1998,tonnes,34401,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",1999,1999,tonnes,46069,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2000,2000,tonnes,841997,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2001,2001,tonnes,765362,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2002,2002,tonnes,832205,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2003,2003,tonnes,777178,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2004,2004,tonnes,846041,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2005,2005,tonnes,888602,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2006,2006,tonnes,907520,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2007,2007,tonnes,869123,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2008,2008,tonnes,856288,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2009,2009,tonnes,830685,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2010,2010,tonnes,870699,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2011,2011,tonnes,904412,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2012,2012,tonnes,976594,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2013,2013,tonnes,869609,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,394,"Pumpkins, squash and gourds",2014,2014,tonnes,969121,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,567,Watermelons,1961,1961,tonnes,1319176,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,567,Watermelons,1962,1962,tonnes,1313642,A,"Aggregate, may include official, semi-official, estimated or calculated data"
QC,Crops,5203,Northern America,5510,Production,567,Watermelons,1963,1963,tonnes,1410756,A,"Aggregate, may include official, semi-official, estimated or calculated data"
